report_file,report_key,code,short_name,academic_year,entity,report_operator,contract_period,registry_ids,registry_titles,registry_operators,registry_reg_dates,operator_matched_ids,operator_match,contract_covers_year,candidate_count,entity_count,report_capacity,registry_capacities,capacity_exact_match,capacity_gap_min,join_status,join_evidence
N12_昌福_110.json,N12_110,N12,昌福,110,新北市昌福非營利幼兒園,中華民國文教產業發展暨補習服務品保協會,107年8月1日至111年7月31日,"[""347c8be8-1ab1-43ed-a4d0-cdba52c6a9b7"",""a5e0ee45-b08c-455e-85a0-090eadbbd883""]","[""新北市昌福非營利幼兒園（委託明新學校財團法人明新科技大學辦理）"",""新北市昌福非營利幼兒園(委託中華民國文教產業發展暨補習服務品保協會辦理)""]","[""明新學校財團法人明新科技大學"",""中華民國文教產業發展暨補習服務品保協會""]","[""2018/07/20"",""2018/07/20""]","[""a5e0ee45-b08c-455e-85a0-090eadbbd883""]",True,True,2,1,90,[90],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N12_昌福_111.json,N12_111,N12,昌福,111,新北市昌福非營利幼兒園,中華民國文教產業發展暨補習服務品保協會,111年8月1日至115年7月31日,"[""347c8be8-1ab1-43ed-a4d0-cdba52c6a9b7"",""a5e0ee45-b08c-455e-85a0-090eadbbd883""]","[""新北市昌福非營利幼兒園（委託明新學校財團法人明新科技大學辦理）"",""新北市昌福非營利幼兒園(委託中華民國文教產業發展暨補習服務品保協會辦理)""]","[""明新學校財團法人明新科技大學"",""中華民國文教產業發展暨補習服務品保協會""]","[""2018/07/20"",""2018/07/20""]","[""a5e0ee45-b08c-455e-85a0-090eadbbd883""]",True,True,2,1,90,[90],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N12_昌福_112.json,N12_112,N12,昌福,112,新北市昌福非營利幼兒園,中華民國文教產業發展暨補習服務品保協會,111年8月1日至115年7月31日,"[""347c8be8-1ab1-43ed-a4d0-cdba52c6a9b7"",""a5e0ee45-b08c-455e-85a0-090eadbbd883""]","[""新北市昌福非營利幼兒園（委託明新學校財團法人明新科技大學辦理）"",""新北市昌福非營利幼兒園(委託中華民國文教產業發展暨補習服務品保協會辦理)""]","[""明新學校財團法人明新科技大學"",""中華民國文教產業發展暨補習服務品保協會""]","[""2018/07/20"",""2018/07/20""]","[""a5e0ee45-b08c-455e-85a0-090eadbbd883""]",True,True,2,1,90,[90],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N12_昌福_113.json,N12_113,N12,昌福,113,新北市昌福非營利幼兒園,中華民國文教產業發展暨補習服務品保協會,111年8月1日至115年7月31日,"[""347c8be8-1ab1-43ed-a4d0-cdba52c6a9b7"",""a5e0ee45-b08c-455e-85a0-090eadbbd883""]","[""新北市昌福非營利幼兒園（委託明新學校財團法人明新科技大學辦理）"",""新北市昌福非營利幼兒園(委託中華民國文教產業發展暨補習服務品保協會辦理)""]","[""明新學校財團法人明新科技大學"",""中華民國文教產業發展暨補習服務品保協會""]","[""2018/07/20"",""2018/07/20""]","[""a5e0ee45-b08c-455e-85a0-090eadbbd883""]",True,True,2,1,78,[90],False,12,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:12
N13_三多_110.json,N13_110,N13,三多,110,新北市三多非營利幼兒園,廣亞學校財團法人設立之廣亞學校財團法人育達科技大學,107年8月1日至111年7月31日,"[""9964b703-c847-4041-aa17-2066a070634c"",""cc3aa836-3d27-4842-9d9c-a8c091f52722""]","[""新北市三多非營利幼兒園(委託社團法人中華巧耕多元教育發展協會辦理)"",""新北市三多非營利幼兒園(委託廣亞學校財團法人設立之廣亞學校財團法人育達科技大學辦理)""]","[""社團法人中華巧耕多元教育發展協會"",""廣亞學校財團法人設立之廣亞學校財團法人育達科技大學""]","[""2018/07/20"",""2018/07/20""]","[""cc3aa836-3d27-4842-9d9c-a8c091f52722""]",True,True,2,1,90,[90],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N13_三多_111.json,N13_111,N13,三多,111,新北市三多非營利幼兒園,廣亞學校財團法人設立之廣亞學校財團法人育達科技大學,111年8月1日至115年7月31日,"[""9964b703-c847-4041-aa17-2066a070634c"",""cc3aa836-3d27-4842-9d9c-a8c091f52722""]","[""新北市三多非營利幼兒園(委託社團法人中華巧耕多元教育發展協會辦理)"",""新北市三多非營利幼兒園(委託廣亞學校財團法人設立之廣亞學校財團法人育達科技大學辦理)""]","[""社團法人中華巧耕多元教育發展協會"",""廣亞學校財團法人設立之廣亞學校財團法人育達科技大學""]","[""2018/07/20"",""2018/07/20""]","[""cc3aa836-3d27-4842-9d9c-a8c091f52722""]",True,True,2,1,90,[90],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N13_三多_112.json,N13_112,N13,三多,112,新北市三多非營利幼兒園,廣亞學校財團法人設立之廣亞學校財團法人育達科技大學,111年8月1日至115年7月31日,"[""9964b703-c847-4041-aa17-2066a070634c"",""cc3aa836-3d27-4842-9d9c-a8c091f52722""]","[""新北市三多非營利幼兒園(委託社團法人中華巧耕多元教育發展協會辦理)"",""新北市三多非營利幼兒園(委託廣亞學校財團法人設立之廣亞學校財團法人育達科技大學辦理)""]","[""社團法人中華巧耕多元教育發展協會"",""廣亞學校財團法人設立之廣亞學校財團法人育達科技大學""]","[""2018/07/20"",""2018/07/20""]","[""cc3aa836-3d27-4842-9d9c-a8c091f52722""]",True,True,2,1,90,[90],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N13_三多_113.json,N13_113,N13,三多,113,新北市三多非營利幼兒園,廣亞學校財團法人設立之廣亞學校財團法人育達科技大學,111年8月1日至115年7月31日,"[""9964b703-c847-4041-aa17-2066a070634c"",""cc3aa836-3d27-4842-9d9c-a8c091f52722""]","[""新北市三多非營利幼兒園(委託社團法人中華巧耕多元教育發展協會辦理)"",""新北市三多非營利幼兒園(委託廣亞學校財團法人設立之廣亞學校財團法人育達科技大學辦理)""]","[""社團法人中華巧耕多元教育發展協會"",""廣亞學校財團法人設立之廣亞學校財團法人育達科技大學""]","[""2018/07/20"",""2018/07/20""]","[""cc3aa836-3d27-4842-9d9c-a8c091f52722""]",True,True,2,1,84,[90],False,6,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:6
N14_積穗_110.json,N14_110,N14,積穗,110,新北市積穗非營利幼兒園,財團法人三之三生命教育基金會,107年8月1日至111年7月31日,"[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]","[""新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/07/20""]","[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]",True,True,1,1,106,[196],False,90,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:90
N14_積穗_111.json,N14_111,N14,積穗,111,新北市積穗非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日,"[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]","[""新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/07/20""]","[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]",True,True,1,1,106,[196],False,90,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:90
N14_積穗_112.json,N14_112,N14,積穗,112,新北市積穗非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日,"[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]","[""新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/07/20""]","[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]",True,True,1,1,106,[196],False,90,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:90
N14_積穗_113.json,N14_113,N14,積穗,113,新北市積穗非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日,"[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]","[""新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/07/20""]","[""ed0c991d-b61b-4a7c-8802-db5b087c6500""]",True,True,1,1,172,[196],False,24,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:24
N15_新月_110.json,N15_110,N15,新月,110,新北市新月非營利幼兒園,財團法人彭婉如文教基金會,107年8月1日至111年7月31日,"[""7d72d332-351e-4342-9050-09672d9f599d""]","[""新北市新月非營利幼兒園(委託財團法人彭婉如文教基金會辦理)""]","[""財團法人彭婉如文教基金會""]","[""2018/07/20""]","[""7d72d332-351e-4342-9050-09672d9f599d""]",True,True,1,1,182,[484],False,302,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:302
N15_新月_111.json,N15_111,N15,新月,111,新北市新月非營利幼兒園,財團法人彭婉如文教基金會,111年8月1日至115年7月31日,"[""7d72d332-351e-4342-9050-09672d9f599d""]","[""新北市新月非營利幼兒園(委託財團法人彭婉如文教基金會辦理)""]","[""財團法人彭婉如文教基金會""]","[""2018/07/20""]","[""7d72d332-351e-4342-9050-09672d9f599d""]",True,True,1,1,182,[484],False,302,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:302
N15_新月_112.json,N15_112,N15,新月,112,新北市新月非營利幼兒園,財團法人彭婉如文教基金會,111年8月1日至115年7月31日,"[""7d72d332-351e-4342-9050-09672d9f599d""]","[""新北市新月非營利幼兒園(委託財團法人彭婉如文教基金會辦理)""]","[""財團法人彭婉如文教基金會""]","[""2018/07/20""]","[""7d72d332-351e-4342-9050-09672d9f599d""]",True,True,1,1,176,[484],False,308,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:308
N15_新月_113.json,N15_113,N15,新月,113,新北市新月非營利幼兒園,財團法人彭婉如文教基金會,111年8月1日至115年7月31日,"[""7d72d332-351e-4342-9050-09672d9f599d""]","[""新北市新月非營利幼兒園(委託財團法人彭婉如文教基金會辦理)""]","[""財團法人彭婉如文教基金會""]","[""2018/07/20""]","[""7d72d332-351e-4342-9050-09672d9f599d""]",True,True,1,1,176,[484],False,308,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:308
N16_中平_110.json,N16_110,N16,中平,110,新北市中平非營利幼兒園,社團法人新北市中華國際嬰幼兒發展學會,107年9月1日至111年7月31日,"[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]","[""新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理)""]","[""社團法人新北市中華國際嬰幼兒發展學會""]","[""2018/07/05""]","[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N16_中平_111.json,N16_111,N16,中平,111,新北市中平非營利幼兒園,社團法人新北市中華國際嬰幼兒發展學會,111年8月1日至115年7月31日,"[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]","[""新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理)""]","[""社團法人新北市中華國際嬰幼兒發展學會""]","[""2018/07/05""]","[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N16_中平_112.json,N16_112,N16,中平,112,新北市中平非營利幼兒園,社團法人新北市中華國際嬰幼兒發展學會,111年8月1日至115年7月31日,"[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]","[""新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理)""]","[""社團法人新北市中華國際嬰幼兒發展學會""]","[""2018/07/05""]","[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N16_中平_113.json,N16_113,N16,中平,113,新北市中平非營利幼兒園,社團法人新北市中華國際嬰幼兒發展學會,111年8月1日至115年7月31日,"[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]","[""新北市中平非營利幼兒園(委託社團法人新北市中華國際嬰幼兒發展學會辦理)""]","[""社團法人新北市中華國際嬰幼兒發展學會""]","[""2018/07/05""]","[""0afcfc9f-3765-4071-b651-5eebd2cd45c3""]",True,True,1,1,112,[120],False,8,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:8
N17_中正_110.json,N17_110,N17,中正,110,新北市中正非營利幼兒園,財團法人三之三生命教育基金會,108年2月1日至111年7月31日,"[""229662e6-3d38-44c4-9862-098b4bfae61b""]","[""新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/09/27""]","[""229662e6-3d38-44c4-9862-098b4bfae61b""]",True,True,1,1,60,[136],False,76,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:76
N17_中正_111.json,N17_111,N17,中正,111,新北市中正非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日,"[""229662e6-3d38-44c4-9862-098b4bfae61b""]","[""新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/09/27""]","[""229662e6-3d38-44c4-9862-098b4bfae61b""]",True,True,1,1,136,[136],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N17_中正_112.json,N17_112,N17,中正,112,新北市中正非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日,"[""229662e6-3d38-44c4-9862-098b4bfae61b""]","[""新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/09/27""]","[""229662e6-3d38-44c4-9862-098b4bfae61b""]",True,True,1,1,136,[136],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N17_中正_113.json,N17_113,N17,中正,113,新北市中正非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日,"[""229662e6-3d38-44c4-9862-098b4bfae61b""]","[""新北市中正非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2018/09/27""]","[""229662e6-3d38-44c4-9862-098b4bfae61b""]",True,True,1,1,120,[136],False,16,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:16
N18_福營_110.json,N18_110,N18,福營,110,新北市福營非營利幼兒園,社團法人中華兆陽文教發展協會,108年2月1日至111年7月31日,"[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]","[""新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理)""]","[""社團法人中華兆陽文教發展協會""]","[""2018/10/05""]","[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]",True,True,1,1,90,[120],False,30,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:30
N18_福營_111.json,N18_111,N18,福營,111,新北市福營非營利幼兒園,社團法人中華兆陽文教發展協會,111年8月1日至115年7月31日,"[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]","[""新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理)""]","[""社團法人中華兆陽文教發展協會""]","[""2018/10/05""]","[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N18_福營_112.json,N18_112,N18,福營,112,新北市福營非營利幼兒園,社團法人中華兆陽文教發展協會,111年8月1日至115年7月31日,"[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]","[""新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理)""]","[""社團法人中華兆陽文教發展協會""]","[""2018/10/05""]","[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N18_福營_113.json,N18_113,N18,福營,113,新北市福營非營利幼兒園,社團法人中華兆陽文教發展協會,111年8月1日至115年7月31日,"[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]","[""新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理)""]","[""社團法人中華兆陽文教發展協會""]","[""2018/10/05""]","[""456bc54d-fcd4-4f67-a5dc-bf48a04721d4""]",True,True,1,1,112,[120],False,8,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:8
N19_中園_110.json,N19_110,N19,中園,110,新北市中園非營利幼兒園,財團法人成長文教基金會,108年8月1日至112年7月31日,"[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]","[""新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理)""]","[""財團法人成長文教基金會""]","[""2019/07/30""]","[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]",True,True,1,1,136,[136],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N19_中園_111.json,N19_111,N19,中園,111,新北市中園非營利幼兒園,財團法人成長文教基金會,108年8月1日至112年7月31日,"[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]","[""新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理)""]","[""財團法人成長文教基金會""]","[""2019/07/30""]","[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]",True,True,1,1,136,[136],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N19_中園_112.json,N19_112,N19,中園,112,新北市中園非營利幼兒園,財團法人成長文教基金會,112年8月1日至116年7月31日,"[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]","[""新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理)""]","[""財團法人成長文教基金會""]","[""2019/07/30""]","[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]",True,True,1,1,136,[136],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N19_中園_113.json,N19_113,N19,中園,113,新北市中園非營利幼兒園,財團法人成長文教基金會,112年8月1日至116年7月31日,"[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]","[""新北市中園非營利幼兒園(委託財團法人成長文教基金會辦理)""]","[""財團法人成長文教基金會""]","[""2019/07/30""]","[""e130c7b5-0ce6-4bba-9755-aee40d27e305""]",True,True,1,1,128,[136],False,8,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:8
N20_柏翠_110.json,N20_110,N20,柏翠,110,新北市柏翠非營利幼兒園,財團法人心路社會福利基金會,108年8月1日至112年7月31日（109年2月1日開園）,"[""4787abd9-937a-49fe-b11a-0cac6f97e748""]","[""新北市柏翠非營利幼兒園(委託財團法人心路社會福利基金會辦理)""]","[""財團法人心路社會福利基金會""]","[""2019/10/07""]","[""4787abd9-937a-49fe-b11a-0cac6f97e748""]",True,True,1,1,166,[166],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N20_柏翠_111.json,N20_111,N20,柏翠,111,新北市柏翠非營利幼兒園,財團法人心路社會福利基金會,108年8月1日至112年7月31日（109年2月1日開園）,"[""4787abd9-937a-49fe-b11a-0cac6f97e748""]","[""新北市柏翠非營利幼兒園(委託財團法人心路社會福利基金會辦理)""]","[""財團法人心路社會福利基金會""]","[""2019/10/07""]","[""4787abd9-937a-49fe-b11a-0cac6f97e748""]",True,True,1,1,166,[166],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N20_柏翠_112.json,N20_112,N20,柏翠,112,新北市柏翠非營利幼兒園,財團法人心路社會福利基金會,112年8月1日至116年7月31日,"[""4787abd9-937a-49fe-b11a-0cac6f97e748""]","[""新北市柏翠非營利幼兒園(委託財團法人心路社會福利基金會辦理)""]","[""財團法人心路社會福利基金會""]","[""2019/10/07""]","[""4787abd9-937a-49fe-b11a-0cac6f97e748""]",True,True,1,1,166,[166],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N20_柏翠_113.json,N20_113,N20,柏翠,113,新北市柏翠非營利幼兒園,財團法人心路社會福利基金會,112年8月1日至116年7月31日,"[""4787abd9-937a-49fe-b11a-0cac6f97e748""]","[""新北市柏翠非營利幼兒園(委託財團法人心路社會福利基金會辦理)""]","[""財團法人心路社會福利基金會""]","[""2019/10/07""]","[""4787abd9-937a-49fe-b11a-0cac6f97e748""]",True,True,1,1,156,[166],False,10,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:10
N21_文創_110.json,N21_110,N21,文創,110,新北市文創非營利幼兒園,財團法人三之三生命教育基金會,109年2月1日至112年7月31日,"[""22de9110-5265-4c1a-aa32-6198fc901fbc""]","[""新北市文創非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/01/22""]","[""22de9110-5265-4c1a-aa32-6198fc901fbc""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N21_文創_111.json,N21_111,N21,文創,111,新北市文創非營利幼兒園,財團法人三之三生命教育基金會,109年2月1日至112年7月31日,"[""22de9110-5265-4c1a-aa32-6198fc901fbc""]","[""新北市文創非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/01/22""]","[""22de9110-5265-4c1a-aa32-6198fc901fbc""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N21_文創_112.json,N21_112,N21,文創,112,新北市文創非營利幼兒園,財團法人三之三生命教育基金會,112年8月1日至116年7月31日,"[""22de9110-5265-4c1a-aa32-6198fc901fbc""]","[""新北市文創非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/01/22""]","[""22de9110-5265-4c1a-aa32-6198fc901fbc""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N21_文創_113.json,N21_113,N21,文創,113,新北市文創非營利幼兒園,財團法人三之三生命教育基金會,112年8月1日至116年7月31日,"[""22de9110-5265-4c1a-aa32-6198fc901fbc""]","[""新北市文創非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/01/22""]","[""22de9110-5265-4c1a-aa32-6198fc901fbc""]",True,True,1,1,78,[90],False,12,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:12
N22_文仁_110.json,N22_110,N22,文仁,110,新北市文仁非營利幼兒園,社團法人臺灣兒童教育發展協會,109年2月1日至112年7月31日,"[""9307748c-3174-41b4-a581-926ae1dc1a5a""]","[""新北市文仁非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2020/01/22""]","[""9307748c-3174-41b4-a581-926ae1dc1a5a""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N22_文仁_111.json,N22_111,N22,文仁,111,新北市文仁非營利幼兒園,社團法人臺灣兒童教育發展協會,109年2月1日至112年7月31日,"[""9307748c-3174-41b4-a581-926ae1dc1a5a""]","[""新北市文仁非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2020/01/22""]","[""9307748c-3174-41b4-a581-926ae1dc1a5a""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N22_文仁_112.json,N22_112,N22,文仁,112,新北市文仁非營利幼兒園,社團法人臺灣兒童教育發展協會,112年8月1日至116年7月31日,"[""9307748c-3174-41b4-a581-926ae1dc1a5a""]","[""新北市文仁非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2020/01/22""]","[""9307748c-3174-41b4-a581-926ae1dc1a5a""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N22_文仁_113.json,N22_113,N22,文仁,113,新北市文仁非營利幼兒園,社團法人臺灣兒童教育發展協會,112年8月1日至116年7月31日,"[""9307748c-3174-41b4-a581-926ae1dc1a5a""]","[""新北市文仁非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2020/01/22""]","[""9307748c-3174-41b4-a581-926ae1dc1a5a""]",True,True,1,1,84,[90],False,6,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:6
N23_菁湖_110.json,N23_110,N23,菁湖,110,新北市菁湖非營利幼兒園,財團法人三之三生命教育基金會,109年8月1日至113年7月31日（110年2月1日開園）,"[""3749105d-59be-4352-8235-99e388ec1d4c""]","[""新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/10/14""]","[""3749105d-59be-4352-8235-99e388ec1d4c""]",True,True,1,1,106,[106],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N23_菁湖_111.json,N23_111,N23,菁湖,111,新北市菁湖非營利幼兒園,財團法人三之三生命教育基金會,109年8月1日至113年7月31日(110年2月1日開園),"[""3749105d-59be-4352-8235-99e388ec1d4c""]","[""新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/10/14""]","[""3749105d-59be-4352-8235-99e388ec1d4c""]",True,True,1,1,106,[106],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N23_菁湖_112.json,N23_112,N23,菁湖,112,新北市菁湖非營利幼兒園,財團法人三之三生命教育基金會,109年8月1日至113年7月31日（110年2月1日開園）,"[""3749105d-59be-4352-8235-99e388ec1d4c""]","[""新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/10/14""]","[""3749105d-59be-4352-8235-99e388ec1d4c""]",True,True,1,1,106,[106],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N23_菁湖_113.json,N23_113,N23,菁湖,113,新北市菁湖非營利幼兒園,財團法人三之三生命教育基金會,113年8月1日至117年7月31日,"[""3749105d-59be-4352-8235-99e388ec1d4c""]","[""新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2020/10/14""]","[""3749105d-59be-4352-8235-99e388ec1d4c""]",True,True,1,1,100,[106],False,6,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:6
